num,text,pos,aspect_tag,polarity
s_2875,wait,NOUN,AT,-1
s_2875,is,AUX,NAT,0
s_2875,incredible,ADJ,NAT,0
s_2876,The,DET,NAT,0
s_2876,bartender,NOUN,AT,-1
s_2876,on,ADP,NAT,0
s_2876,my,PRON,NAT,0
s_2876,most,ADV,NAT,0
s_2876,recent,ADJ,NAT,0
s_2876,visit,NOUN,NAT,0
s_2876,was,AUX,NAT,0
s_2876,so,ADV,NAT,0
s_2876,incredibly,ADV,NAT,0
s_2876,rude,ADJ,NAT,0
s_2876,that,SCONJ,NAT,0
s_2876,I,PRON,NAT,0
s_2876,will,AUX,NAT,0
s_2876,never,ADV,NAT,0
s_2876,go,VERB,NAT,0
s_2876,back,ADV,NAT,0
s_2877,Their,PRON,NAT,0
s_2877,sushi,NOUN,AT,1
s_2877,Kamikaze,PROPN,AT,1
s_2877,and,CCONJ,NAT,0
s_2877,other,ADJ,NAT,0
s_2877,Rolls,NOUN,AT,1
s_2877,are,AUX,NAT,0
s_2877,fresh,ADJ,NAT,0
s_2877,and,CCONJ,NAT,0
s_2877,well,ADV,NAT,0
s_2877,presented,VERB,NAT,0
s_2878,For,ADP,NAT,0
s_2878,authentic,ADJ,NAT,0
s_2878,Thai,ADJ,AT,1
s_2878,food,NOUN,AT,1
s_2878,look,VERB,NAT,0
s_2878,no,ADV,NAT,0
s_2878,further,ADV,NAT,0
s_2878,than,ADP,NAT,0
s_2878,Toons,PROPN,NAT,0
s_2879,The,DET,NAT,0
s_2879,highlight,NOUN,NAT,0
s_2879,of,ADP,NAT,0
s_2879,the,DET,NAT,0
s_2879,night,NOUN,NAT,0
s_2879,was,AUX,NAT,0
s_2879,the,DET,NAT,0
s_2879,mayonaisse,NOUN,AT,-1
s_2879,for,ADP,NAT,0
s_2879,my,PRON,NAT,0
s_2879,side,NOUN,NAT,0
s_2879,of,ADP,NAT,0
s_2879,fries,NOUN,AT,-1
s_2879,I,PRON,NAT,0
s_2879,received,VERB,NAT,0
s_2879,from,ADP,NAT,0
s_2879,of,ADP,NAT,0
s_2879,the,DET,NAT,0
s_2879,food,NOUN,AT,0
s_2879,runners,NOUN,AT,0
s_2879,which,PRON,NAT,0
s_2879,is,AUX,NAT,0
s_2879,not,PART,NAT,0
s_2879,good,ADJ,NAT,0
s_2879,considering,VERB,NAT,0
s_2879,the,DET,NAT,0
s_2879,bill,NOUN,AT,-1
s_2879,was,AUX,NAT,0
s_2879,nearly,ADV,NAT,0
s_2880,I,PRON,NAT,0
s_2880,choose,VERB,NAT,0
s_2880,to,PART,NAT,0
s_2880,go,VERB,NAT,0
s_2880,with,ADP,NAT,0
s_2880,of,ADP,NAT,0
s_2880,the,DET,NAT,0
s_2880,special,ADJ,AT,1
s_2880,the,DET,NAT,0
s_2880,braised,VERB,AT,1
s_2880,lamb,PROPN,AT,1
s_2880,shank,VERB,AT,1
s_2880,in,ADP,AT,1
s_2880,red,ADJ,AT,1
s_2880,wine,NOUN,AT,1
s_2880,which,PRON,NAT,0
s_2880,was,AUX,NAT,0
s_2880,excellent,ADJ,NAT,0
s_2881,If,SCONJ,NAT,0
s_2881,anyones,NOUN,NAT,0
s_2881,has,VERB,NAT,0
s_2881,doubt,NOUN,NAT,0
s_2881,of,ADP,NAT,0
s_2881,not,PART,NAT,0
s_2881,knowing,VERB,NAT,0
s_2881,enough,ADV,NAT,0
s_2881,about,ADP,NAT,0
s_2881,wines,NOUN,AT,0
s_2881,please,INTJ,NAT,0
s_2881,check,VERB,NAT,0
s_2881,their,PRON,NAT,0
s_2881,wine,NOUN,AT,1
s_2881,list,NOUN,AT,1
s_2882,The,DET,NAT,0
s_2882,only,ADJ,NAT,0
s_2882,concern,NOUN,NAT,0
s_2882,i,PRON,NAT,0
s_2882,have,VERB,NAT,0
s_2882,is,AUX,NAT,0
s_2882,with,ADP,NAT,0
s_2882,the,DET,NAT,0
s_2882,slighly,ADJ,NAT,0
s_2882,all,DET,NAT,0
s_2882,business,NOUN,NAT,0
s_2882,waitstaff,NOUN,AT,-1
s_2882,who,PRON,NAT,0
s_2882,order,VERB,NAT,0
s_2882,and,CCONJ,NAT,0
s_2882,throw,VERB,NAT,0
s_2882,the,DET,NAT,0
s_2882,food,NOUN,AT,0
s_2882,down,ADP,NAT,0
s_2882,rushing,VERB,NAT,0
s_2882,you,PRON,NAT,0
s_2882,out,ADP,NAT,0
s_2883,Have,VERB,NAT,0
s_2883,the,DET,NAT,0
s_2883,iced,ADJ,AT,1
s_2883,tea,NOUN,AT,1
s_2884,Small,ADJ,NAT,0
s_2884,servings,NOUN,AT,-1
s_2884,for,ADP,NAT,0
s_2884,main,ADJ,NAT,0
s_2884,entree,NOUN,AT,-1
s_2884,i,PRON,NAT,0
s_2884,had,VERB,NAT,0
s_2884,salmon,NOUN,AT,-1
s_2884,was,AUX,NAT,0
s_2884,nt,PART,NAT,0
s_2884,impressed,ADJ,NAT,0
s_2884,girlfriend,NOUN,NAT,0
s_2884,had,VERB,NAT,0
s_2884,chicken,NOUN,AT,1
s_2884,it,PRON,NAT,0
s_2884,was,AUX,NAT,0
s_2884,good,ADJ,NAT,0
s_2885,you,PRON,NAT,0
s_2885,can,AUX,NAT,0
s_2885,actually,ADV,NAT,0
s_2885,get,VERB,NAT,0
s_2885,salads,NOUN,AT,-1
s_2885,worth,ADJ,NAT,0
s_2885,if,SCONJ,NAT,0
s_2885,u,PRON,NAT,0
s_2885,take,VERB,NAT,0
s_2885,it,PRON,NAT,0
s_2885,home,ADV,NAT,0
s_2885,and,CCONJ,NAT,0
s_2885,add,VERB,NAT,0
s_2885,it,PRON,NAT,0
s_2885,to,ADP,NAT,0
s_2885,some,DET,NAT,0
s_2885,lettuce,NOUN,AT,0
s_2886,The,DET,NAT,0
s_2886,ambience,NOUN,AT,1
s_2886,is,AUX,NAT,0
s_2886,very,ADV,NAT,0
s_2886,romantic,ADJ,NAT,0
s_2886,and,CCONJ,NAT,0
s_2886,definitely,ADV,NAT,0
s_2886,a,DET,NAT,0
s_2886,good,ADJ,NAT,0
s_2886,place,NOUN,AT,1
s_2886,to,PART,NAT,0
s_2886,bring,VERB,NAT,0
s_2886,a,DET,NAT,0
s_2886,date,NOUN,NAT,0
s_2887,It,PRON,NAT,0
s_2887,is,AUX,NAT,0
s_2887,far,ADV,NAT,0
s_2887,more,ADV,NAT,0
s_2887,popular,ADJ,NAT,0
s_2887,as,ADP,NAT,0
s_2887,a,DET,NAT,0
s_2887,bar,NOUN,AT,1
s_2887,than,ADP,NAT,0
s_2887,as,ADP,NAT,0
s_2887,a,DET,NAT,0
s_2887,restaurant,NOUN,NAT,0
s_2887,with,ADP,NAT,0
s_2887,only,ADV,NAT,0
s_2887,a,DET,NAT,0
s_2887,few,ADJ,NAT,0
s_2887,tables,NOUN,AT,-1
s_2887,and,CCONJ,NAT,0
s_2887,the,DET,NAT,0
s_2887,waiter,NOUN,AT,0
s_2887,being,AUX,NAT,0
s_2887,the,DET,NAT,0
s_2887,bartender,NOUN,AT,0
s_2887,but,CCONJ,NAT,0
s_2887,we,PRON,NAT,0
s_2887,greatly,ADV,NAT,0
s_2887,enjoyed,VERB,NAT,0
s_2887,the,DET,NAT,0
s_2887,unobtrusive,ADJ,NAT,0
s_2887,atmosphere,NOUN,AT,1
s_2888,The,DET,NAT,0
s_2888,food,NOUN,AT,1
s_2888,is,AUX,NAT,0
s_2888,very,ADV,NAT,0
s_2888,good,ADJ,NAT,0
s_2888,for,ADP,NAT,0
s_2888,it,PRON,NAT,0
s_2888,'s,PART,NAT,0
s_2888,price,NOUN,AT,1
s_2888,better,ADJ,NAT,0
s_2888,than,ADP,NAT,0
s_2888,most,ADV,NAT,0
s_2888,fried,VERB,AT,-1
s_2888,dumplings,NOUN,AT,-1
s_2888,I,PRON,NAT,0
s_2888,'ve,AUX,NAT,0
s_2888,had,VERB,NAT,0
s_2889,There,PRON,NAT,0
s_2889,are,VERB,NAT,0
s_2889,much,ADV,NAT,0
s_2889,better,ADJ,NAT,0
s_2889,places,NOUN,NAT,0
s_2889,in,ADP,NAT,0
s_2889,NY,PROPN,NAT,0
s_2889,with,ADP,NAT,0
s_2889,better,ADJ,NAT,0
s_2889,prices,NOUN,AT,-1
s_2890,Obv,PROPN,AT,1
s_2890,caviar,NOUN,AT,1
s_2890,is,AUX,NAT,0
s_2890,top,NOUN,NAT,0
s_2890,of,ADP,NAT,0
s_2890,the,DET,NAT,0
s_2890,line,NOUN,NAT,0
s_2890,but,CCONJ,NAT,0
s_2890,the,DET,NAT,0
s_2890,rest,NOUN,NAT,0
s_2890,of,ADP,NAT,0
s_2890,the,DET,NAT,0
s_2890,menu,NOUN,AT,1
s_2890,is,AUX,NAT,0
s_2890,so,ADV,NAT,0
s_2890,diverse,ADJ,NAT,0
s_2890,it,PRON,NAT,0
s_2890,gives,VERB,NAT,0
s_2890,you,PRON,NAT,0
s_2890,a,DET,NAT,0
s_2890,chance,NOUN,NAT,0
s_2890,to,PART,NAT,0
s_2890,taste,VERB,NAT,0
s_2890,so,ADV,NAT,0
s_2890,manydifferent,ADJ,NAT,0
s_2890,varietys,NOUN,NAT,0
s_2891,I,PRON,NAT,0
s_2891,ate,VERB,NAT,0
s_2891,here,ADV,NAT,0
s_2891,a,DET,NAT,0
s_2891,week,NOUN,NAT,0
s_2891,ago,ADV,NAT,0
s_2891,and,CCONJ,NAT,0
s_2891,found,VERB,NAT,0
s_2891,most,ADJ,NAT,0
s_2891,dishes,NOUN,AT,-1
s_2891,average,ADJ,NAT,0
s_2891,at,ADP,NAT,0
s_2891,best,ADJ,NAT,0
s_2891,and,CCONJ,NAT,0
s_2891,too,ADV,NAT,0
s_2891,expensive,ADJ,NAT,0
s_2892,Still,ADV,NAT,0
s_2892,try,VERB,NAT,0
s_2892,it,PRON,NAT,0
s_2892,once,ADV,NAT,0
s_2892,since,SCONJ,NAT,0
s_2892,if,SCONJ,NAT,0
s_2892,you,PRON,NAT,0
s_2892,end,VERB,NAT,0
s_2892,up,ADP,NAT,0
s_2892,loving,VERB,NAT,0
s_2892,the,DET,NAT,0
s_2892,food,NOUN,AT,0
s_2892,it,PRON,NAT,0
s_2892,could,AUX,NAT,0
s_2892,be,AUX,NAT,0
s_2892,of,ADP,NAT,0
s_2892,your,PRON,NAT,0
s_2892,best,ADJ,NAT,0
s_2892,dining,NOUN,AT,1
s_2892,experiences,NOUN,AT,1
s_2893,I,PRON,NAT,0
s_2893,'ve,AUX,NAT,0
s_2893,waited,VERB,NAT,0
s_2893,over,ADP,NAT,0
s_2893,hour,NOUN,NAT,0
s_2893,for,ADP,NAT,0
s_2893,food,NOUN,AT,0
s_2894,Other,ADJ,NAT,0
s_2894,guests,NOUN,NAT,0
s_2894,enjoyed,VERB,NAT,0
s_2894,pizza,NOUN,AT,1
s_2894,santa,PROPN,AT,1
s_2894,fe,PROPN,AT,1
s_2894,chopped,VERB,AT,1
s_2894,salad,NOUN,AT,1
s_2894,and,CCONJ,NAT,0
s_2894,fish,NOUN,AT,1
s_2894,and,CCONJ,AT,1
s_2894,chips,NOUN,AT,1
s_2895,The,DET,NAT,0
s_2895,ambience,NOUN,AT,1
s_2895,is,AUX,NAT,0
s_2895,very,ADV,NAT,0
s_2895,calm,ADJ,NAT,0
s_2895,and,CCONJ,NAT,0
s_2895,quiet,ADJ,NAT,0
s_2896,Both,DET,NAT,0
s_2896,times,NOUN,NAT,0
s_2896,I,PRON,NAT,0
s_2896,was,AUX,NAT,0
s_2896,extremely,ADV,NAT,0
s_2896,dissappointed,VERB,NAT,0
s_2896,by,ADP,NAT,0
s_2896,the,DET,NAT,0
s_2896,service,NOUN,AT,-1
s_2896,which,PRON,NAT,0
s_2896,was,AUX,NAT,0
s_2896,boarderline,ADJ,NAT,0
s_2896,rude,NOUN,NAT,0
s_2897,not,PART,NAT,0
s_2897,only,ADV,NAT,0
s_2897,does,AUX,NAT,0
s_2897,make,VERB,NAT,0
s_2897,the,DET,NAT,0
s_2897,best,ADJ,NAT,0
s_2897,pizza,NOUN,AT,1
s_2897,in,ADP,NAT,0
s_2897,NY,PROPN,NAT,0
s_2897,maybe,ADV,NAT,0
s_2897,anywhere,ADV,NAT,0
s_2898,The,DET,NAT,0
s_2898,spicy,NOUN,NAT,0
s_2898,Tuna,PROPN,AT,1
s_2898,roll,NOUN,AT,1
s_2898,is,AUX,NAT,0
s_2898,huge,ADJ,NAT,0
s_2898,and,CCONJ,NAT,0
s_2898,probably,ADV,NAT,0
s_2898,the,DET,NAT,0
s_2898,best,ADJ,NAT,0
s_2898,that,PRON,NAT,0
s_2898,I,PRON,NAT,0
s_2898,'ve,AUX,NAT,0
s_2898,had,VERB,NAT,0
s_2898,at,ADP,NAT,0
s_2898,this,DET,NAT,0
s_2898,price,NOUN,AT,1
s_2898,range,NOUN,AT,1
s_2899,Price,NOUN,AT,-1
s_2899,and,CCONJ,NAT,0
s_2899,quality,NOUN,AT,-1
s_2899,of,ADP,NAT,0
s_2899,fish,NOUN,AT,-1
s_2899,alone,ADV,NAT,0
s_2899,will,AUX,NAT,0
s_2899,keep,VERB,NAT,0
s_2899,us,PRON,NAT,0
s_2899,from,ADP,NAT,0
s_2899,making,VERB,NAT,0
s_2899,a,DET,NAT,0
s_2899,return,NOUN,NAT,0
s_2899,visit,NOUN,NAT,0
s_2900,Our,PRON,NAT,0
s_2900,waiter,NOUN,AT,1
s_2900,and,CCONJ,NAT,0
s_2900,all,PRON,NAT,0
s_2900,of,ADP,NAT,0
s_2900,the,DET,NAT,0
s_2900,people,NOUN,NAT,0
s_2900,helping,VERB,NAT,0
s_2900,him,PRON,NAT,0
s_2900,were,AUX,NAT,0
s_2900,attentive,ADJ,NAT,0
s_2900,and,CCONJ,NAT,0
s_2900,genuine,ADJ,NAT,0
s_2901,The,DET,NAT,0
s_2901,place,NOUN,AT,1
s_2901,is,AUX,NAT,0
s_2901,a,DET,NAT,0
s_2901,BISTRO,NOUN,NAT,0
s_2901,which,PRON,NAT,0
s_2901,means,VERB,NAT,0
s_2901,simple,ADJ,NAT,0
s_2901,dishes,NOUN,AT,1
s_2901,and,CCONJ,NAT,0
s_2901,wine,NOUN,AT,1
s_2901,served,VERB,AT,1
s_2901,efficiently,ADV,NAT,0
s_2901,in,ADP,NAT,0
s_2901,a,DET,NAT,0
s_2901,bustling,ADJ,NAT,0
s_2901,atmosphere,NOUN,AT,1
s_2902,This,PRON,NAT,0
s_2902,is,AUX,NAT,0
s_2902,of,ADP,NAT,0
s_2902,the,DET,NAT,0
s_2902,best,ADJ,NAT,0
s_2902,comfort,NOUN,AT,1
s_2902,food,NOUN,AT,1
s_2902,places,NOUN,NAT,0
s_2902,in,ADP,NAT,0
s_2902,the,DET,NAT,0
s_2902,city,NOUN,NAT,0
s_2903,Overall,ADV,NAT,0
s_2903,the,DET,NAT,0
s_2903,ingredients,NOUN,AT,1
s_2903,and,CCONJ,NAT,0
s_2903,technique,NOUN,AT,1
s_2903,are,AUX,NAT,0
s_2903,there,ADV,NAT,0
s_2903,and,CCONJ,NAT,0
s_2903,I,PRON,NAT,0
s_2903,am,AUX,NAT,0
s_2903,encouraged,VERB,NAT,0
s_2903,enough,ADV,NAT,0
s_2903,to,PART,NAT,0
s_2903,return,VERB,NAT,0
s_2903,at,ADP,NAT,0
s_2903,lunch,NOUN,AT,0
s_2903,or,CCONJ,NAT,0
s_2903,dinner,NOUN,AT,0
s_2903,to,PART,NAT,0
s_2903,see,VERB,NAT,0
s_2903,whether,SCONJ,NAT,0
s_2903,the,DET,NAT,0
s_2903,boldness,NOUN,NAT,0
s_2903,of,ADP,NAT,0
s_2903,the,DET,NAT,0
s_2903,flavour,NOUN,NAT,0
s_2903,palette,NOUN,NAT,0
s_2903,improves,VERB,NAT,0
s_2904,I,PRON,NAT,0
s_2904,had,VERB,NAT,0
s_2904,a,DET,NAT,0
s_2904,huge,ADJ,NAT,0
s_2904,pastrami,NOUN,AT,1
s_2904,sandwich,NOUN,AT,1
s_2904,on,ADP,NAT,0
s_2904,a,DET,NAT,0
s_2904,roll,NOUN,NAT,0
s_2905,Though,SCONJ,NAT,0
s_2905,you,PRON,NAT,0
s_2905,will,AUX,NAT,0
s_2905,undoubtedly,ADV,NAT,0
s_2905,be,AUX,NAT,0
s_2905,seated,VERB,NAT,0
s_2905,at,ADP,NAT,0
s_2905,a,DET,NAT,0
s_2905,table,NOUN,AT,-1
s_2905,with,ADP,NAT,0
s_2905,what,PRON,NAT,0
s_2905,seems,VERB,NAT,0
s_2905,like,ADP,NAT,0
s_2905,barely,ADV,NAT,0
s_2905,enough,ADJ,NAT,0
s_2905,room,NOUN,AT,-1
s_2905,no,ADV,NAT,0
s_2905,matter,ADV,NAT,0
s_2905,what,PRON,NAT,0
s_2905,the,DET,NAT,0
s_2905,size,NOUN,NAT,0
s_2905,of,ADP,NAT,0
s_2905,your,PRON,NAT,0
s_2905,party,NOUN,NAT,0
s_2905,the,DET,NAT,0
s_2905,warm,ADJ,NAT,0
s_2905,atomosphere,NOUN,AT,1
s_2905,is,AUX,NAT,0
s_2905,worth,ADJ,NAT,0
s_2905,the,DET,NAT,0
s_2905,cramped,VERB,NAT,0
s_2905,you,PRON,NAT,0
s_2905,'ll,AUX,NAT,0
s_2905,have,VERB,NAT,0
s_2905,fun,NOUN,NAT,0
s_2905,and,CCONJ,NAT,0
s_2905,forgot,VERB,NAT,0
s_2905,about,ADP,NAT,0
s_2905,the,DET,NAT,0
s_2905,tight,ADJ,NAT,0
s_2905,spot,NOUN,AT,-1
s_2905,you,PRON,NAT,0
s_2905,'re,AUX,NAT,0
s_2905,in,ADV,NAT,0
s_2906,The,DET,NAT,0
s_2906,fish,NOUN,AT,-1
s_2906,was,AUX,NAT,0
s_2906,not,PART,NAT,0
s_2906,fresh,ADJ,NAT,0
s_2906,and,CCONJ,NAT,0
s_2906,the,DET,NAT,0
s_2906,rice,NOUN,AT,-1
s_2906,tasted,VERB,NAT,0
s_2906,old,ADJ,NAT,0
s_2906,and,CCONJ,NAT,0
s_2906,stale,ADJ,NAT,0
s_2907,Considering,VERB,NAT,0
s_2907,their,PRON,NAT,0
s_2907,price,NOUN,AT,-1
s_2907,of,ADP,NAT,0
s_2907,for,ADP,NAT,0
s_2907,lunch,NOUN,AT,-1
s_2907,special,NOUN,AT,-1
s_2907,the,DET,NAT,0
s_2907,dish,NOUN,AT,-1
s_2907,was,AUX,NAT,0
s_2907,ridiculously,ADV,NAT,0
s_2907,small,ADJ,NAT,0
s_2908,This,PRON,NAT,0
s_2908,is,AUX,NAT,0
s_2908,the,DET,NAT,0
s_2908,pinnacle,NOUN,NAT,0
s_2908,of,ADP,NAT,0
s_2908,Indian,PROPN,AT,1
s_2908,Fast,PROPN,AT,1
s_2908,Food,PROPN,AT,1
s_2908,all,DET,NAT,0
s_2908,fast,ADJ,NAT,0
s_2908,foods,NOUN,NAT,0
s_2908,in,ADP,NAT,0
s_2908,my,PRON,NAT,0
s_2908,opinion,NOUN,NAT,0
s_2909,Besides,ADV,NAT,0
s_2909,when,SCONJ,NAT,0
s_2909,you,PRON,NAT,0
s_2909,have,VERB,NAT,0
s_2909,bad,ADJ,NAT,0
s_2909,service,NOUN,AT,-1
s_2909,that,PRON,NAT,0
s_2909,'s,AUX,NAT,0
s_2909,less,ADJ,NAT,0
s_2909,money,NOUN,AT,-1
s_2909,you,PRON,NAT,0
s_2909,have,VERB,NAT,0
s_2909,to,PART,NAT,0
s_2909,tip,VERB,AT,-1
s_2910,The,DET,NAT,0
s_2910,wine,NOUN,AT,1
s_2910,list,NOUN,AT,1
s_2910,is,AUX,NAT,0
s_2910,also,ADV,NAT,0
s_2910,really,ADV,NAT,0
s_2910,nice,ADJ,NAT,0
s_2911,Service,PROPN,AT,1
s_2911,was,AUX,NAT,0
s_2911,devine,ADJ,NAT,0
s_2911,oysters,VERB,AT,1
s_2911,where,SCONJ,NAT,0
s_2911,a,DET,NAT,0
s_2911,sensual,ADJ,NAT,0
s_2911,as,SCONJ,NAT,0
s_2911,they,PRON,NAT,0
s_2911,come,VERB,NAT,0
s_2911,and,CCONJ,NAT,0
s_2911,the,DET,NAT,0
s_2911,price,NOUN,AT,1
s_2911,ca,AUX,NAT,0
s_2911,n't,PART,NAT,0
s_2911,be,AUX,NAT,0
s_2911,beat,VERB,NAT,0
s_2912,Compared,VERB,NAT,0
s_2912,to,ADP,NAT,0
s_2912,Ess,PROPN,NAT,0
s_2912,a,PROPN,NAT,0
s_2912,Tal,PROPN,NAT,0
s_2912,offers,VERB,NAT,0
s_2912,a,DET,NAT,0
s_2912,less,ADV,NAT,0
s_2912,doughy,ADJ,NAT,0
s_2912,bagel,NOUN,AT,-1
s_2913,Ballato,PROPN,NAT,0
s_2913,'s,PART,NAT,0
s_2913,is,AUX,NAT,0
s_2913,consistently,ADV,NAT,0
s_2913,delicious,ADJ,NAT,0
s_2913,authentic,ADJ,NAT,0
s_2913,italian,ADJ,AT,1
s_2913,food,NOUN,AT,1
s_2914,The,DET,NAT,0
s_2914,service,NOUN,AT,1
s_2914,was,AUX,NAT,0
s_2914,attentive,ADJ,NAT,0
s_2914,yet,ADV,NAT,0
s_2914,discreet,ADJ,NAT,0
s_2915,For,ADP,NAT,0
s_2915,those,DET,NAT,0
s_2915,prices,NOUN,AT,-1
s_2915,and,CCONJ,NAT,0
s_2915,the,DET,NAT,0
s_2915,dressed,VERB,NAT,0
s_2915,up,ADP,NAT,0
s_2915,atmosphere,NOUN,AT,-1
s_2915,you,PRON,NAT,0
s_2915,expect,VERB,NAT,0
s_2915,more,ADJ,NAT,0
s_2915,and,CCONJ,NAT,0
s_2915,should,AUX,NAT,0
s_2915,get,VERB,NAT,0
s_2915,more,ADJ,NAT,0
s_2916,They,PRON,NAT,0
s_2916,offer,VERB,NAT,0
s_2916,the,DET,NAT,0
s_2916,same,ADJ,NAT,0
s_2916,menu,NOUN,AT,0
s_2916,but,CCONJ,NAT,0
s_2916,have,VERB,NAT,0
s_2916,creative,ADJ,NAT,0
s_2916,drinks,NOUN,AT,1
s_2916,that,PRON,NAT,0
s_2916,are,AUX,NAT,0
s_2916,loaded,VERB,NAT,0
s_2916,with,ADP,NAT,0
s_2916,alcohol,NOUN,NAT,0
s_2916,and,CCONJ,NAT,0
s_2916,cheeky,ADJ,NAT,0
s_2916,names,NOUN,NAT,0
s_2916,but,CCONJ,NAT,0
s_2916,they,PRON,NAT,0
s_2916,do,AUX,NAT,0
s_2916,cost,VERB,NAT,0
s_2916,you,PRON,NAT,0
s_2917,We,PRON,NAT,0
s_2917,went,VERB,NAT,0
s_2917,to,PART,NAT,0
s_2917,eat,VERB,NAT,0
s_2917,at,ADP,NAT,0
s_2917,the,DET,NAT,0
s_2917,Jekyll,PROPN,NAT,0
s_2917,and,CCONJ,NAT,0
s_2917,Hyde,PROPN,NAT,0
s_2917,restaurant,NOUN,NAT,0
s_2917,on,ADP,NAT,0
s_2917,Friday,PROPN,NAT,0
s_2917,night,NOUN,NAT,0
s_2917,and,CCONJ,NAT,0
s_2917,really,ADV,NAT,0
s_2917,enjoyed,VERB,NAT,0
s_2917,the,DET,NAT,0
s_2917,fun,NOUN,NAT,0
s_2917,atmosphere,NOUN,AT,1
s_2917,and,CCONJ,NAT,0
s_2917,good,ADJ,NAT,0
s_2917,food,NOUN,AT,1
s_2918,The,DET,NAT,0
s_2918,food,NOUN,AT,1
s_2918,was,AUX,NAT,0
s_2918,pretty,ADV,NAT,0
s_2918,tradional,ADJ,NAT,0
s_2918,but,CCONJ,NAT,0
s_2918,it,PRON,NAT,0
s_2918,was,AUX,NAT,0
s_2918,hot,ADJ,NAT,0
s_2918,and,CCONJ,NAT,0
s_2918,good,ADJ,NAT,0
s_2918,with,ADP,NAT,0
s_2918,large,ADJ,NAT,0
s_2918,portions,NOUN,AT,1
s_2919,Unless,SCONJ,NAT,0
s_2919,you,PRON,NAT,0
s_2919,are,AUX,NAT,0
s_2919,eating,VERB,NAT,0
s_2919,in,ADP,NAT,0
s_2919,the,DET,NAT,0
s_2919,Pizzeria,PROPN,NAT,0
s_2919,side,NOUN,NAT,0
s_2919,of,ADP,NAT,0
s_2919,this,DET,NAT,0
s_2919,place,NOUN,AT,-1
s_2919,and,CCONJ,NAT,0
s_2919,are,AUX,NAT,0
s_2919,not,PART,NAT,0
s_2919,in,ADP,NAT,0
s_2919,a,DET,NAT,0
s_2919,rush,NOUN,NAT,0
s_2919,this,DET,NAT,0
s_2919,place,NOUN,AT,-1
s_2919,is,AUX,NAT,0
s_2919,a,DET,NAT,0
s_2919,bad,ADJ,NAT,0
s_2919,idea,NOUN,NAT,0
s_2920,You,PRON,NAT,0
s_2920,have,VERB,NAT,0
s_2920,to,PART,NAT,0
s_2920,increase,VERB,NAT,0
s_2920,the,DET,NAT,0
s_2920,service,NOUN,AT,-1
s_2920,a,DET,NAT,0
s_2920,lot,NOUN,NAT,0
s_2921,Ambiance,PROPN,AT,-1
s_2921,is,AUX,NAT,0
s_2921,barely,ADV,NAT,0
s_2921,romantic,ADJ,NAT,0
s_2921,but,CCONJ,NAT,0
s_2921,management,NOUN,AT,1
s_2921,tries,VERB,NAT,0
s_2922,I,PRON,NAT,0
s_2922,must,AUX,NAT,0
s_2922,warn,VERB,NAT,0
s_2922,the,DET,NAT,0
s_2922,reader,NOUN,NAT,0
s_2922,that,SCONJ,NAT,0
s_2922,the,DET,NAT,0
s_2922,portions,NOUN,AT,-1
s_2922,sizes,NOUN,NAT,0
s_2922,are,AUX,NAT,0
s_2922,very,ADV,NAT,0
s_2922,small,ADJ,NAT,0
s_2922,especially,ADV,NAT,0
s_2922,the,DET,NAT,0
s_2922,appetizers,NOUN,AT,-1
s_2922,so,CCONJ,NAT,0
s_2922,if,SCONJ,NAT,0
s_2922,you,PRON,NAT,0
s_2922,plan,VERB,NAT,0
s_2922,to,PART,NAT,0
s_2922,eat,VERB,NAT,0
s_2922,until,SCONJ,NAT,0
s_2922,you,PRON,NAT,0
s_2922,are,AUX,NAT,0
s_2922,full,ADJ,NAT,0
s_2922,and,CCONJ,NAT,0
s_2922,do,AUX,NAT,0
s_2922,not,PART,NAT,0
s_2922,intend,VERB,NAT,0
s_2922,to,PART,NAT,0
s_2922,order,VERB,NAT,0
s_2922,the,DET,NAT,0
s_2922,chef,NOUN,AT,1
s_2922,'s,PART,NAT,0
s_2922,special,ADJ,NAT,0
s_2922,tasting,NOUN,NAT,0
s_2922,menu,NOUN,AT,1
s_2922,prepare,VERB,NAT,0
s_2922,to,PART,NAT,0
s_2922,order,VERB,NAT,0
s_2922,and,CCONJ,NAT,0
s_2922,pay,VERB,NAT,0
s_2922,for,ADP,NAT,0
s_2922,an,DET,NAT,0
s_2922,appetizer,NOUN,AT,-1
s_2922,dish,NOUN,AT,-1
s_2922,for,ADP,NAT,0
s_2922,each,DET,NAT,0
s_2922,person,NOUN,NAT,0
s_2922,because,SCONJ,NAT,0
s_2922,the,DET,NAT,0
s_2922,portions,NOUN,AT,-1
s_2922,are,AUX,NAT,0
s_2922,not,PART,NAT,0
s_2922,for,ADP,NAT,0
s_2922,sharing,VERB,NAT,0
s_2922,a,DET,NAT,0
s_2922,main,ADJ,AT,0
s_2922,entree,NOUN,AT,0
s_2922,and,CCONJ,NAT,0
s_2922,the,DET,NAT,0
s_2922,cold,ADJ,AT,0
s_2922,udon,NOUN,AT,0
s_2922,at,ADP,NAT,0
s_2922,the,DET,NAT,0
s_2922,end,NOUN,NAT,0
s_2922,of,ADP,NAT,0
s_2922,the,DET,NAT,0
s_2922,meal,NOUN,NAT,0
s_2923,They,PRON,NAT,0
s_2923,were,AUX,NAT,0
s_2923,very,ADV,NAT,0
s_2923,abrupt,ADJ,NAT,0
